ASSIGNMENT_ID,FLIGHT_ID,STAFF_CODE,DUTY_ROLE
121393,5002,JL0CA173,CA
121394,5004,JL0CA189,チーフCA
121395,5004,JL0CA197,CA
121396,5004,JL0CA161,CA
121397,5005,JL0CA166,チーフCA
121398,5005,JL0CA045,CA
121399,5005,JL0CA130,CA
121400,5005,JL0CA038,CA
121401,5005,JL0CA121,CA
121402,5005,JL0CA014,CA
121403,5006,JL0CA193,チーフCA
121404,5006,JL0CA119,CA
121405,5006,JL0CA109,CA
121406,5006,JL0CA071,CA
121407,5006,JL0CA181,CA
121408,5007,JL0CA078,チーフCA
121409,5007,JL0CA126,CA
121410,5007,JL0CA171,CA
121411,5007,JL0CA197,CA
121412,5007,JL0CA041,CA
121413,5007,JL0CA093,CA
121414,5007,JL0CA110,CA
121415,5008,JL0CA169,チーフCA
121416,5008,JL0CA027,CA
121417,5008,JL0CA172,CA
121418,5009,JL0CA069,チーフCA
121419,5009,JL0CA074,CA
121420,5009,JL0CA049,CA
121421,5009,JL0CA017,CA
121422,5009,JL0CA061,CA
121423,5009,JL0CA173,CA
121424,5010,JL0CA180,チーフCA
121425,5010,JL0CA129,CA
121426,5010,JL0CA048,CA
121427,5010,JL0CA076,CA
121428,5010,JL0CA088,CA
121429,5010,JL0CA164,CA
121430,5010,JL0CA146,CA
121431,5011,JL0CA111,チーフCA
121432,5011,JL0CA105,CA
121433,5011,JL0CA192,CA
121434,5011,JL0CA020,CA
121435,5012,JL0CA191,チーフCA
121436,5012,JL0CA172,CA
121437,5012,JL0CA171,CA
121438,5012,JL0CA151,CA
121439,5012,JL0CA173,CA
121440,5012,JL0CA158,CA
121441,5013,JL0CA042,チーフCA
121442,5013,JL0CA078,CA
121443,5013,JL0CA136,CA
121444,5014,JL0CA046,チーフCA
121445,5014,JL0CA107,CA
121446,5014,JL0CA113,CA
121447,5014,JL0CA175,CA
121448,5014,JL0CA028,CA
121449,5014,JL0CA025,CA
121450,5014,JL0CA157,CA
121451,5014,JL0CA145,CA
121452,5015,JL0CA131,チーフCA
121453,5015,JL0CA191,CA
121454,5015,JL0CA163,CA
121455,5016,JL0CA088,チーフCA
121456,5016,JL0CA072,CA
121457,5016,JL0CA179,CA
121458,5016,JL0CA066,CA
121459,5016,JL0CA025,CA
121460,5016,JL0CA120,CA
121461,5017,JL0CA093,チーフCA
121462,5017,JL0CA061,CA
121463,5017,JL0CA119,CA
121464,5017,JL0CA105,CA
121465,5017,JL0CA077,CA
121466,5017,JL0CA115,CA
121467,5017,JL0CA153,CA
121468,5018,JL0CA078,チーフCA
121469,5018,JL0CA025,CA
121470,5018,JL0CA176,CA
121471,5018,JL0CA097,CA
121472,5018,JL0CA096,CA
121473,5018,JL0CA150,CA
121474,5019,JL0CA097,チーフCA
121475,5019,JL0CA030,CA
121476,5019,JL0CA036,CA
121477,5019,JL0CA200,CA
121478,5020,JL0CA041,チーフCA
121479,5020,JL0CA027,CA
121480,5020,JL0CA172,CA
121481,5020,JL0CA107,CA
121482,5022,JL0CA199,チーフCA
121483,5022,JL0CA156,CA
121484,5022,JL0CA032,CA
121485,5022,JL0CA112,CA
121486,5022,JL0CA072,CA
121487,5023,JL0CA171,チーフCA
121488,5023,JL0CA052,CA
121489,5023,JL0CA059,CA
121490,5024,JL0CA125,チーフCA
121491,5024,JL0CA035,CA
121492,5024,JL0CA057,CA
121493,5024,JL0CA148,CA
121494,5025,JL0CA149,チーフCA
121495,5025,JL0CA192,CA
121496,5025,JL0CA007,CA
121497,5026,JL0CA030,チーフCA
121498,5026,JL0CA197,CA
121499,5026,JL0CA075,CA
121500,5026,JL0CA016,CA
121501,5026,JL0CA170,CA
121502,5026,JL0CA067,CA
121503,5026,JL0CA051,CA
121504,5027,JL0CA096,チーフCA
121505,5027,JL0CA071,CA
121506,5027,JL0CA051,CA
121507,5027,JL0CA107,CA
121508,5027,JL0CA188,CA
121509,5027,JL0CA195,CA
121510,5027,JL0CA088,CA
121511,5028,JL0CA067,チーフCA
121512,5028,JL0CA169,CA
121513,5028,JL0CA135,CA
121514,5028,JL0CA036,CA
121515,5028,JL0CA009,CA
121516,5029,JL0CA116,チーフCA
121517,5029,JL0CA031,CA
121518,5029,JL0CA114,CA
121519,5029,JL0CA182,CA
121520,5030,JL0CA026,チーフCA
121521,5030,JL0CA055,CA
121522,5030,JL0CA028,CA
121523,5031,JL0CA063,チーフCA
121524,5031,JL0CA027,CA
121525,5031,JL0CA112,CA
121526,5031,JL0CA011,CA
121527,5031,JL0CA044,CA
121528,5031,JL0CA013,CA
121529,5031,JL0CA060,CA
121530,5032,JL0CA023,チーフCA
121531,5032,JL0CA086,CA
121532,5032,JL0CA176,CA
121533,5032,JL0CA177,CA
121534,5032,JL0CA125,CA
121535,5032,JL0CA095,CA
121536,5032,JL0CA098,CA
121537,5032,JL0CA170,CA
121538,5033,JL0CA152,チーフCA
121539,5033,JL0CA136,CA
121540,5033,JL0CA153,CA
121541,5033,JL0CA067,CA
121542,5033,JL0CA160,CA
121543,5033,JL0CA199,CA
121544,5033,JL0CA174,CA
121545,5034,JL0CA071,チーフCA
121546,5034,JL0CA033,CA
121547,5034,JL0CA003,CA
121548,5034,JL0CA080,CA
121549,5034,JL0CA075,CA
121550,5034,JL0CA023,CA
121551,5034,JL0CA031,CA
121552,5035,JL0CA177,チーフCA
121553,5035,JL0CA028,CA
121554,5035,JL0CA109,CA
121555,5035,JL0CA035,CA
121556,5035,JL0CA055,CA
121557,5035,JL0CA110,CA
121558,5036,JL0CA179,チーフCA
121559,5036,JL0CA093,CA
121560,5036,JL0CA133,CA
121561,5036,JL0CA149,CA
121562,5036,JL0CA011,CA
121563,5037,JL0CA107,チーフCA
121564,5037,JL0CA120,CA
121565,5037,JL0CA179,CA
121566,5037,JL0CA077,CA
121567,5037,JL0CA089,CA
121568,5037,JL0CA194,CA
121569,5038,JL0CA119,チーフCA
121570,5038,JL0CA040,CA
121571,5038,JL0CA081,CA
121572,5039,JL0CA052,チーフCA
121573,5039,JL0CA124,CA
121574,5039,JL0CA122,CA
121575,5039,JL0CA190,CA
121576,5039,JL0CA136,CA
121577,5039,JL0CA167,CA
121578,5040,JL0CA086,チーフCA
121579,5040,JL0CA034,CA
121580,5040,JL0CA048,CA
121581,5040,JL0CA183,CA
121582,5040,JL0CA070,CA
121583,5040,JL0CA068,CA
121584,5040,JL0CA043,CA
121585,5041,JL0CA151,チーフCA
121586,5041,JL0CA149,CA
121587,5041,JL0CA137,CA
121588,5041,JL0CA184,CA
121589,5042,JL0CA137,チーフCA
121590,5042,JL0CA075,CA
121591,5042,JL0CA069,CA
121592,5043,JL0CA125,チーフCA
121593,5043,JL0CA180,CA
121594,5043,JL0CA160,CA
121595,5043,JL0CA033,CA
121596,5043,JL0CA190,CA
121597,5043,JL0CA002,CA
121598,5043,JL0CA153,CA
121599,5043,JL0CA069,CA
121600,5044,JL0CA121,チーフCA
121601,5044,JL0CA134,CA
121602,5044,JL0CA004,CA
121603,5044,JL0CA124,CA
121604,5044,JL0CA096,CA
121605,5044,JL0CA167,CA
121606,5044,JL0CA080,CA
121607,5044,JL0CA040,CA
121608,5045,JL0CA161,チーフCA
121609,5045,JL0CA118,CA
121610,5045,JL0CA144,CA
121611,5045,JL0CA055,CA
121612,5045,JL0CA035,CA
121613,5045,JL0CA172,CA
121614,5045,JL0CA038,CA
121615,5046,JL0CA030,チーフCA
121616,5046,JL0CA166,CA
121617,5046,JL0CA115,CA
121618,5046,JL0CA060,CA
121619,5047,JL0CA191,チーフCA
121620,5047,JL0CA165,CA
121621,5047,JL0CA199,CA
121622,5047,JL0CA054,CA
121623,5047,JL0CA070,CA
121624,5048,JL0CA018,チーフCA
121625,5048,JL0CA089,CA
121626,5048,JL0CA080,CA
121627,5048,JL0CA042,CA
121628,5048,JL0CA012,CA
121629,5048,JL0CA093,CA
121630,5048,JL0CA140,CA
121631,5049,JL0CA194,チーフCA
121632,5049,JL0CA164,CA
121633,5049,JL0CA145,CA
121634,5049,JL0CA072,CA
121635,5050,JL0CA095,チーフCA
121636,5050,JL0CA189,CA
121637,5050,JL0CA088,CA
121638,5050,JL0CA066,CA
121639,5051,JL0CA135,チーフCA
121640,5051,JL0CA188,CA
121641,5051,JL0CA078,CA
121642,5051,JL0CA001,CA
121643,5051,JL0CA126,CA
121644,5051,JL0CA165,CA
121645,5051,JL0CA063,CA
121646,5051,JL0CA143,CA
121647,5052,JL0CA003,チーフCA
121648,5052,JL0CA063,CA
121649,5052,JL0CA113,CA
121650,5052,JL0CA137,CA
121651,5053,JL0CA028,チーフCA
121652,5053,JL0CA024,CA
121653,5053,JL0CA194,CA
121654,5053,JL0CA022,CA
121655,5053,JL0CA071,CA
121656,5053,JL0CA137,CA
121657,5053,JL0CA104,CA
121658,5053,JL0CA165,CA
121659,5054,JL0CA024,チーフCA
121660,5054,JL0CA097,CA
121661,5054,JL0CA190,CA
121662,5054,JL0CA177,CA
121663,5054,JL0CA183,CA
121664,5054,JL0CA180,CA
121665,5054,JL0CA083,CA
121666,5054,JL0CA092,CA
121667,5055,JL0CA008,チーフCA
121668,5055,JL0CA155,CA
121669,5055,JL0CA198,CA
121670,5056,JL0CA083,チーフCA
121671,5056,JL0CA160,CA
121672,5056,JL0CA131,CA
121673,5056,JL0CA094,CA
121674,5056,JL0CA173,CA
121675,5056,JL0CA104,CA
121676,5056,JL0CA171,CA
121677,5057,JL0CA057,チーフCA
121678,5057,JL0CA100,CA
121679,5057,JL0CA047,CA
121680,5057,JL0CA182,CA
121681,5057,JL0CA177,CA
121682,5058,JL0CA078,チーフCA
121683,5058,JL0CA076,CA
121684,5058,JL0CA037,CA
121685,5059,JL0CA189,チーフCA
121686,5059,JL0CA183,CA
121687,5059,JL0CA111,CA
121688,5059,JL0CA028,CA
121689,5059,JL0CA171,CA
121690,5059,JL0CA132,CA
121691,5059,JL0CA060,CA
121692,5060,JL0CA066,チーフCA
121693,5060,JL0CA180,CA
121694,5060,JL0CA165,CA
121695,5060,JL0CA107,CA
121696,5060,JL0CA034,CA
121697,5060,JL0CA112,CA
121698,5061,JL0CA075,チーフCA
121699,5061,JL0CA068,CA
121700,5061,JL0CA036,CA
121701,5061,JL0CA118,CA
121702,5061,JL0CA156,CA
121703,5062,JL0CA129,チーフCA
121704,5062,JL0CA081,CA
121705,5062,JL0CA156,CA
121706,5062,JL0CA044,CA
121707,5062,JL0CA086,CA
121708,5062,JL0CA001,CA
121709,5063,JL0CA052,チーフCA
121710,5063,JL0CA035,CA
121711,5063,JL0CA028,CA
121712,5063,JL0CA079,CA
121713,5063,JL0CA161,CA
121714,5063,JL0CA172,CA
121715,5064,JL0CA171,チーフCA
121716,5064,JL0CA109,CA
121717,5064,JL0CA114,CA
121718,5065,JL0CA060,チーフCA
121719,5065,JL0CA099,CA
121720,5065,JL0CA160,CA
121721,5065,JL0CA164,CA
121722,5065,JL0CA170,CA
121723,5065,JL0CA022,CA
121724,5065,JL0CA197,CA
121725,5066,JL0CA087,チーフCA
121726,5066,JL0CA059,CA
121727,5066,JL0CA090,CA
121728,5066,JL0CA189,CA
121729,5066,JL0CA130,CA
121730,5067,JL0CA023,チーフCA
121731,5067,JL0CA188,CA
121732,5067,JL0CA056,CA
121733,5067,JL0CA153,CA
121734,5068,JL0CA111,チーフCA
121735,5068,JL0CA134,CA
121736,5068,JL0CA019,CA
121737,5069,JL0CA168,チーフCA
121738,5069,JL0CA079,CA
121739,5069,JL0CA052,CA
121740,5069,JL0CA113,CA
121741,5069,JL0CA064,CA
121742,5070,JL0CA148,チーフCA
121743,5070,JL0CA131,CA
121744,5070,JL0CA083,CA
121745,5070,JL0CA036,CA
121746,5070,JL0CA003,CA
121747,5070,JL0CA100,CA
121748,5070,JL0CA063,CA
121749,5070,JL0CA001,CA
121750,5071,JL0CA113,チーフCA
121751,5071,JL0CA185,CA
121752,5071,JL0CA039,CA
121753,5071,JL0CA073,CA
121754,5072,JL0CA128,チーフCA
121755,5072,JL0CA105,CA
121756,5072,JL0CA119,CA
121757,5072,JL0CA070,CA
121758,5073,JL0CA163,チーフCA
121759,5073,JL0CA010,CA
121760,5073,JL0CA164,CA
121761,5073,JL0CA080,CA
121762,5073,JL0CA156,CA
121763,5074,JL0CA171,チーフCA
121764,5074,JL0CA039,CA
121765,5074,JL0CA181,CA
121766,5074,JL0CA031,CA
121767,5074,JL0CA149,CA
121768,5074,JL0CA013,CA
121769,5074,JL0CA070,CA
121770,5075,JL0CA156,チーフCA
121771,5075,JL0CA143,CA
121772,5075,JL0CA179,CA
121773,5075,JL0CA196,CA
121774,5075,JL0CA078,CA
121775,5075,JL0CA163,CA
121776,5076,JL0CA195,チーフCA
121777,5076,JL0CA190,CA
121778,5076,JL0CA007,CA
121779,5076,JL0CA120,CA
121780,5076,JL0CA112,CA
121781,5076,JL0CA053,CA
121782,5077,JL0CA177,チーフCA
121783,5077,JL0CA193,CA
121784,5077,JL0CA058,CA
121785,5077,JL0CA101,CA
121786,5077,JL0CA172,CA
121787,5077,JL0CA190,CA
121788,5077,JL0CA147,CA
121789,5078,JL0CA132,チーフCA
121790,5078,JL0CA133,CA
121791,5078,JL0CA117,CA
121792,5078,JL0CA113,CA
121793,5079,JL0CA035,チーフCA
121794,5079,JL0CA055,CA
121795,5079,JL0CA128,CA
121796,5079,JL0CA146,CA
121797,5079,JL0CA125,CA
121798,5080,JL0CA070,チーフCA
121799,5080,JL0CA066,CA
121800,5080,JL0CA125,CA
121801,5080,JL0CA150,CA
121802,5080,JL0CA074,CA
121803,5080,JL0CA068,CA
121804,5080,JL0CA001,CA
121805,5080,JL0CA087,CA
121806,5081,JL0CA005,チーフCA
121807,5081,JL0CA171,CA
121808,5081,JL0CA096,CA
121809,5081,JL0CA163,CA
121810,5081,JL0CA122,CA
121811,5081,JL0CA197,CA
121812,5082,JL0CA026,チーフCA
121813,5082,JL0CA098,CA
121814,5082,JL0CA152,CA
121815,5082,JL0CA003,CA
121816,5083,JL0CA182,チーフCA
121817,5083,JL0CA149,CA
121818,5083,JL0CA144,CA
121819,5083,JL0CA068,CA
121820,5083,JL0CA009,CA
121821,5083,JL0CA127,CA
121822,5083,JL0CA049,CA
121823,5083,JL0CA163,CA
121824,5084,JL0CA070,チーフCA
121825,5084,JL0CA048,CA
121826,5084,JL0CA069,CA
121827,5085,JL0CA161,チーフCA
121828,5085,JL0CA069,CA
121829,5085,JL0CA192,CA
121830,5085,JL0CA003,CA
121831,5085,JL0CA080,CA
121832,5085,JL0CA015,CA
121833,5086,JL0CA086,チーフCA
121834,5086,JL0CA149,CA
121835,5086,JL0CA179,CA
121836,5086,JL0CA040,CA
121837,5086,JL0CA062,CA
121838,5087,JL0CA167,チーフCA
121839,5087,JL0CA063,CA
121840,5087,JL0CA036,CA
121841,5087,JL0CA123,CA
121842,5087,JL0CA057,CA
121843,5087,JL0CA062,CA
121844,5087,JL0CA060,CA
121845,5088,JL0CA046,チーフCA
121846,5088,JL0CA194,CA
121847,5088,JL0CA127,CA
121848,5089,JL0CA143,チーフCA
121849,5089,JL0CA108,CA
121850,5089,JL0CA105,CA
121851,5089,JL0CA083,CA
121852,5090,JL0CA001,チーフCA
121853,5090,JL0CA133,CA
121854,5090,JL0CA121,CA
121855,5092,JL0CA193,チーフCA
121856,5092,JL0CA141,CA
121857,5092,JL0CA159,CA
121858,5092,JL0CA030,CA
121859,5093,JL0CA169,チーフCA
121860,5093,JL0CA189,CA
121861,5093,JL0CA054,CA
121862,5093,JL0CA091,CA
121863,5093,JL0CA036,CA
121864,5093,JL0CA157,CA
121865,5093,JL0CA175,CA
121866,5093,JL0CA136,CA
121867,5094,JL0CA130,チーフCA
121868,5094,JL0CA038,CA
121869,5094,JL0CA117,CA
121870,5094,JL0CA113,CA
121871,5094,JL0CA006,CA
121872,5094,JL0CA083,CA
121873,5095,JL0CA075,チーフCA
121874,5095,JL0CA110,CA
121875,5095,JL0CA072,CA
121876,5096,JL0CA146,チーフCA
121877,5096,JL0CA040,CA
121878,5096,JL0CA195,CA
121879,5097,JL0CA188,チーフCA
121880,5097,JL0CA117,CA
121881,5097,JL0CA076,CA
121882,5098,JL0CA149,チーフCA
121883,5098,JL0CA094,CA
121884,5098,JL0CA111,CA
121885,5098,JL0CA166,CA
121886,5098,JL0CA086,CA
121887,5099,JL0CA047,チーフCA
121888,5099,JL0CA149,CA
121889,5099,JL0CA069,CA
121890,5099,JL0CA161,CA
121891,5099,JL0CA166,CA
121892,5100,JL0CA127,チーフCA
121893,5100,JL0CA167,CA
121894,5100,JL0CA009,CA
121895,5100,JL0CA086,CA
121896,5101,JL0CA109,チーフCA
121897,5101,JL0CA125,CA
121898,5101,JL0CA112,CA
121899,5101,JL0CA092,CA
121900,5101,JL0CA027,CA
121901,5101,JL0CA130,CA
121902,5101,JL0CA113,CA
121903,5101,JL0CA021,CA
121904,5102,JL0CA149,チーフCA
121905,5102,JL0CA016,CA
121906,5102,JL0CA070,CA
121907,5102,JL0CA164,CA
121908,5102,JL0CA198,CA
121909,5102,JL0CA001,CA
121910,5102,JL0CA147,CA
121911,5103,JL0CA150,チーフCA
121912,5103,JL0CA033,CA
121913,5103,JL0CA014,CA
121914,5104,JL0CA072,チーフCA
121915,5104,JL0CA047,CA
121916,5104,JL0CA117,CA
121917,5104,JL0CA198,CA
121918,5104,JL0CA130,CA
121919,5104,JL0CA129,CA
121920,5104,JL0CA008,CA
121921,5105,JL0CA152,チーフCA
121922,5105,JL0CA056,CA
121923,5105,JL0CA132,CA
121924,5106,JL0CA161,チーフCA
121925,5106,JL0CA115,CA
121926,5106,JL0CA028,CA
121927,5108,JL0CA052,チーフCA
121928,5108,JL0CA137,CA
121929,5108,JL0CA076,CA
121930,5108,JL0CA060,CA
121931,5109,JL0CA061,チーフCA
121932,5109,JL0CA005,CA
121933,5109,JL0CA067,CA
121934,5109,JL0CA021,CA
121935,5109,JL0CA195,CA
121936,5109,JL0CA117,CA
121937,5110,JL0CA154,チーフCA
121938,5110,JL0CA146,CA
121939,5110,JL0CA009,CA
121940,5110,JL0CA053,CA
121941,5110,JL0CA050,CA
121942,5110,JL0CA196,CA
121943,5111,JL0CA095,チーフCA
121944,5111,JL0CA063,CA
121945,5111,JL0CA105,CA
121946,5111,JL0CA084,CA
121947,5111,JL0CA040,CA
121948,5112,JL0CA039,チーフCA
121949,5112,JL0CA028,CA
121950,5112,JL0CA157,CA
121951,5113,JL0CA107,チーフCA
121952,5113,JL0CA108,CA
121953,5113,JL0CA004,CA
121954,5113,JL0CA164,CA
121955,5113,JL0CA018,CA
121956,5113,JL0CA046,CA
121957,5113,JL0CA061,CA
121958,5113,JL0CA109,CA
121959,5114,JL0CA121,チーフCA
121960,5114,JL0CA128,CA
121961,5114,JL0CA151,CA
121962,5115,JL0CA174,チーフCA
121963,5115,JL0CA010,CA
121964,5115,JL0CA189,CA
121965,5116,JL0CA066,チーフCA
121966,5116,JL0CA159,CA
121967,5116,JL0CA195,CA
121968,5116,JL0CA039,CA
121969,5116,JL0CA132,CA
121970,5116,JL0CA101,CA
121971,5116,JL0CA089,CA
121972,5116,JL0CA169,CA
121973,5117,JL0CA170,チーフCA
121974,5117,JL0CA075,CA
121975,5117,JL0CA016,CA
121976,5117,JL0CA143,CA
121977,5117,JL0CA197,CA
121978,5117,JL0CA015,CA
121979,5117,JL0CA176,CA
121980,5117,JL0CA159,CA
121981,5118,JL0CA196,チーフCA
121982,5118,JL0CA199,CA
121983,5118,JL0CA185,CA
121984,5118,JL0CA139,CA
121985,5118,JL0CA085,CA
121986,5119,JL0CA039,チーフCA
121987,5119,JL0CA096,CA
121988,5119,JL0CA062,CA
121989,5119,JL0CA166,CA
121990,5119,JL0CA153,CA
121991,5120,JL0CA036,チーフCA
121992,5120,JL0CA157,CA
121993,5120,JL0CA046,CA
121994,5120,JL0CA090,CA
121995,5120,JL0CA160,CA
121996,5120,JL0CA092,CA
121997,5120,JL0CA123,CA
121998,5120,JL0CA007,CA
121999,5121,JL0CA025,チーフCA
122000,5121,JL0CA113,CA
122001,5121,JL0CA174,CA
122002,5121,JL0CA039,CA
122003,5121,JL0CA055,CA
122004,5121,JL0CA160,CA
122005,5121,JL0CA020,CA
122006,5122,JL0CA171,チーフCA
122007,5122,JL0CA117,CA
122008,5122,JL0CA152,CA
122009,5122,JL0CA169,CA
122010,5122,JL0CA070,CA
122011,5123,JL0CA089,チーフCA
122012,5123,JL0CA122,CA
122013,5123,JL0CA011,CA
122014,5123,JL0CA093,CA
122015,5123,JL0CA066,CA
122016,5123,JL0CA154,CA
122017,5123,JL0CA059,CA
122018,5123,JL0CA190,CA
122019,5124,JL0CA167,チーフCA
122020,5124,JL0CA054,CA
122021,5124,JL0CA021,CA
122022,5124,JL0CA185,CA
122023,5124,JL0CA157,CA
122024,5124,JL0CA184,CA
122025,5124,JL0CA084,CA
122026,5125,JL0CA141,チーフCA
122027,5125,JL0CA179,CA
122028,5125,JL0CA163,CA
122029,5125,JL0CA043,CA
122030,5126,JL0CA062,チーフCA
122031,5126,JL0CA183,CA
122032,5126,JL0CA110,CA
122033,5126,JL0CA059,CA
122034,5126,JL0CA079,CA
122035,5126,JL0CA139,CA
122036,5127,JL0CA182,チーフCA
122037,5127,JL0CA093,CA
122038,5127,JL0CA090,CA
122039,5127,JL0CA074,CA
122040,5127,JL0CA108,CA
122041,5128,JL0CA075,チーフCA
122042,5128,JL0CA131,CA
122043,5128,JL0CA175,CA
122044,5129,JL0CA039,チーフCA
122045,5129,JL0CA157,CA
122046,5129,JL0CA138,CA
122047,5130,JL0CA003,チーフCA
122048,5130,JL0CA040,CA
122049,5130,JL0CA115,CA
122050,5130,JL0CA010,CA
122051,5130,JL0CA075,CA
122052,5130,JL0CA042,CA
122053,5131,JL0CA135,チーフCA
122054,5131,JL0CA087,CA
122055,5131,JL0CA084,CA
122056,5131,JL0CA158,CA
122057,5131,JL0CA078,CA
122058,5131,JL0CA185,CA
122059,5131,JL0CA173,CA
122060,5132,JL0CA140,チーフCA
122061,5132,JL0CA036,CA
122062,5132,JL0CA110,CA
122063,5133,JL0CA092,チーフCA
122064,5133,JL0CA024,CA
122065,5133,JL0CA150,CA
122066,5133,JL0CA138,CA
122067,5133,JL0CA033,CA
122068,5134,JL0CA055,チーフCA
122069,5134,JL0CA061,CA
122070,5134,JL0CA064,CA
122071,5134,JL0CA084,CA
122072,5134,JL0CA131,CA
122073,5135,JL0CA186,チーフCA
122074,5135,JL0CA048,CA
122075,5135,JL0CA003,CA
122076,5136,JL0CA171,チーフCA
122077,5136,JL0CA149,CA
122078,5136,JL0CA146,CA
122079,5136,JL0CA119,CA
122080,5136,JL0CA104,CA
122081,5136,JL0CA154,CA
122082,5136,JL0CA129,CA
122083,5136,JL0CA018,CA
122084,5137,JL0CA053,チーフCA
122085,5137,JL0CA135,CA
122086,5137,JL0CA061,CA
122087,5137,JL0CA144,CA
122088,5137,JL0CA181,CA
122089,5137,JL0CA164,CA
122090,5137,JL0CA072,CA
122091,5138,JL0CA100,チーフCA
122092,5138,JL0CA058,CA
122093,5138,JL0CA158,CA
122094,5138,JL0CA102,CA
122095,5138,JL0CA132,CA
122096,5138,JL0CA125,CA
122097,5138,JL0CA019,CA
122098,5139,JL0CA189,チーフCA
122099,5139,JL0CA196,CA
122100,5139,JL0CA131,CA
122101,5139,JL0CA188,CA
122102,5139,JL0CA043,CA
122103,5139,JL0CA038,CA
122104,5140,JL0CA064,チーフCA
122105,5140,JL0CA135,CA
122106,5140,JL0CA161,CA
122107,5142,JL0CA195,チーフCA
122108,5142,JL0CA060,CA
122109,5142,JL0CA072,CA
122110,5142,JL0CA022,CA
122111,5142,JL0CA058,CA
122112,5143,JL0CA168,チーフCA
122113,5143,JL0CA040,CA
122114,5143,JL0CA131,CA
122115,5143,JL0CA110,CA
122116,5143,JL0CA169,CA
122117,5144,JL0CA182,チーフCA
122118,5144,JL0CA200,CA
122119,5144,JL0CA131,CA
122120,5144,JL0CA163,CA
122121,5144,JL0CA079,CA
122122,5144,JL0CA061,CA
122123,5144,JL0CA031,CA
122124,5145,JL0CA015,チーフCA
122125,5145,JL0CA063,CA
122126,5145,JL0CA088,CA
122127,5145,JL0CA123,CA
122128,5145,JL0CA081,CA
122129,5145,JL0CA031,CA
122130,5145,JL0CA056,CA
122131,5145,JL0CA169,CA
122132,5146,JL0CA017,チーフCA
122133,5146,JL0CA173,CA
122134,5146,JL0CA018,CA
122135,5146,JL0CA015,CA
122136,5146,JL0CA199,CA
122137,5146,JL0CA034,CA
122138,5147,JL0CA021,チーフCA
122139,5147,JL0CA183,CA
122140,5147,JL0CA045,CA
122141,5147,JL0CA188,CA
122142,5147,JL0CA122,CA
122143,5148,JL0CA160,チーフCA
122144,5148,JL0CA120,CA
122145,5148,JL0CA076,CA
122146,5148,JL0CA079,CA
122147,5148,JL0CA064,CA
122148,5148,JL0CA172,CA
122149,5149,JL0CA095,チーフCA
122150,5149,JL0CA014,CA
122151,5149,JL0CA038,CA
122152,5149,JL0CA035,CA
122153,5150,JL0CA185,チーフCA
122154,5150,JL0CA075,CA
122155,5150,JL0CA118,CA
122156,5150,JL0CA001,CA
122157,5150,JL0CA033,CA
122158,5150,JL0CA141,CA
122159,5151,JL0CA028,チーフCA
122160,5151,JL0CA051,CA
122161,5151,JL0CA059,CA
122162,5151,JL0CA170,CA
122163,5151,JL0CA064,CA
122164,5152,JL0CA121,チーフCA
122165,5152,JL0CA060,CA
122166,5152,JL0CA036,CA
122167,5154,JL0CA113,チーフCA
122168,5154,JL0CA166,CA
122169,5154,JL0CA152,CA
122170,5154,JL0CA017,CA
122171,5154,JL0CA138,CA
122172,5154,JL0CA005,CA
122173,5154,JL0CA098,CA
122174,5155,JL0CA168,チーフCA
122175,5155,JL0CA041,CA
122176,5155,JL0CA152,CA
122177,5155,JL0CA076,CA
122178,5155,JL0CA018,CA
122179,5155,JL0CA038,CA
122180,5155,JL0CA007,CA
122181,5155,JL0CA150,CA
122182,5156,JL0CA131,チーフCA
122183,5156,JL0CA174,CA
122184,5156,JL0CA034,CA
122185,5157,JL0CA173,チーフCA
122186,5157,JL0CA028,CA
122187,5157,JL0CA010,CA
122188,5157,JL0CA161,CA
122189,5158,JL0CA056,チーフCA
122190,5158,JL0CA139,CA
122191,5158,JL0CA172,CA
122192,5159,JL0CA022,チーフCA
122193,5159,JL0CA157,CA
122194,5159,JL0CA193,CA
122195,5160,JL0CA050,チーフCA
122196,5160,JL0CA057,CA
122197,5160,JL0CA134,CA
122198,5161,JL0CA142,チーフCA
122199,5161,JL0CA176,CA
122200,5161,JL0CA031,CA
122201,5163,JL0CA077,チーフCA
122202,5163,JL0CA017,CA
122203,5163,JL0CA066,CA
122204,5163,JL0CA064,CA
122205,5163,JL0CA150,CA
122206,5163,JL0CA055,CA
122207,5163,JL0CA114,CA
122208,5164,JL0CA015,チーフCA
122209,5164,JL0CA037,CA
122210,5164,JL0CA019,CA
122211,5165,JL0CA182,チーフCA
122212,5165,JL0CA102,CA
122213,5165,JL0CA119,CA
122214,5165,JL0CA180,CA
122215,5165,JL0CA154,CA
122216,5165,JL0CA112,CA
122217,5165,JL0CA049,CA
122218,5166,JL0CA045,チーフCA
122219,5166,JL0CA200,CA
122220,5166,JL0CA166,CA
122221,5166,JL0CA170,CA
122222,5166,JL0CA070,CA
122223,5167,JL0CA077,チーフCA
122224,5167,JL0CA010,CA
122225,5167,JL0CA013,CA
122226,5168,JL0CA151,チーフCA
122227,5168,JL0CA103,CA
122228,5168,JL0CA091,CA
122229,5169,JL0CA001,チーフCA
122230,5169,JL0CA021,CA
122231,5169,JL0CA016,CA
122232,5169,JL0CA088,CA
122233,5169,JL0CA045,CA
122234,5169,JL0CA130,CA
