FLIGHT_ID,FLIGHT_NUMBER,SERVICE_DATE,ORIGIN_AIRPORT_CODE,DEST_AIRPORT_CODE,SCHED_DEP_DATETIME_LOCAL,ACTUAL_DEP_DATETIME_LOCAL,SCHED_ARR_DATETIME_LOCAL,ACTUAL_ARR_DATETIME_LOCAL,AIRCRAFT_CODE,SEATS_OFFERED,PAX_BOARDED,CABIN_PAX_Y,CABIN_PAX_J,CABIN_PAX_F,CANCELLATION_FLAG,CANCELLATION_REASON_CATEGORY,ARRIVAL_DELAY_MIN,ON_TIME_ARRIVAL_FLAG
4219,JL7366,2019-11-05,NRT,BKK,2019-11-05 18:00,2019-11-05 18:45,2019-11-06 00:30,2019-11-06 01:18,B787-9,312,249,198,44,7,N,,48,N
4220,JL0637,2019-11-05,NRT,LAX,2019-11-05 17:15,2019-11-05 17:35,2019-11-06 04:15,2019-11-06 04:31,B777-300,244,198,125,66,7,N,,16,N
4221,JL0079,2019-11-05,NRT,JFK,2019-11-05 09:00,2019-11-05 09:10,2019-11-05 22:00,2019-11-05 22:12,B777-300,244,192,121,64,7,N,,12,Y
4222,JL0483,2019-11-05,NRT,LHR,2019-11-05 17:00,2019-11-05 17:45,2019-11-06 05:00,2019-11-06 05:47,B777-300,244,196,124,65,7,N,,47,N
4223,JL7793,2019-11-05,NRT,SYD,2019-11-05 20:45,2019-11-05 20:50,2019-11-06 06:45,2019-11-06 06:52,B787-9,312,241,193,42,6,N,,7,Y
4224,JL0841,2019-11-05,HND,PVG,2019-11-05 19:30,2019-11-05 19:50,2019-11-05 22:30,2019-11-05 22:55,B767,261,223,202,21,0,N,,25,N
4225,JL0576,2019-11-06,HND,CTS,2019-11-06 15:30,2019-11-06 15:30,2019-11-06 17:00,2019-11-06 17:12,A350,369,284,232,47,5,N,,12,Y
4226,JL0101,2019-11-06,HND,ITM,2019-11-06 19:45,2019-11-06 20:15,2019-11-06 20:45,2019-11-06 21:23,B787-8,291,217,184,33,0,N,,38,N
4227,JL0967,2019-11-06,HND,OKA,2019-11-06 15:45,2019-11-06 15:45,2019-11-06 18:15,2019-11-06 18:22,B777-200,312,233,188,39,6,N,,7,Y
4228,JL0259,2019-11-06,HND,NGO,2019-11-06 09:15,2019-11-06 09:30,2019-11-06 10:05,2019-11-06 10:23,B737,165,145,134,11,0,N,,18,N
4229,JL7357,2019-11-06,NRT,BKK,2019-11-06 12:00,2019-11-06 12:02,2019-11-06 18:30,2019-11-06 18:40,B787-9,312,224,178,40,6,N,,10,Y
4230,JL0671,2019-11-06,NRT,LAX,2019-11-06 06:15,2019-11-06 06:22,2019-11-06 17:15,2019-11-06 17:24,B777-300,244,193,122,64,7,N,,9,Y
4231,JL0479,2019-11-06,NRT,LHR,2019-11-06 15:15,2019-11-06 16:00,2019-11-07 03:15,2019-11-07 04:14,B777-300,244,184,116,62,6,N,,59,N
4232,JL0264,2019-11-06,HND,HKG,2019-11-06 19:15,2019-11-06 19:22,2019-11-06 23:15,2019-11-06 23:17,B787-8,291,238,202,36,0,N,,2,Y
4233,JL0599,2019-11-07,HND,CTS,2019-11-07 06:30,2019-11-07 06:30,2019-11-07 08:00,2019-11-07 08:09,A350,369,291,238,48,5,N,,9,Y
4234,JL0144,2019-11-07,HND,ITM,2019-11-07 09:45,2019-11-07 10:15,2019-11-07 10:45,2019-11-07 11:13,B787-8,291,231,196,35,0,N,,28,N
4235,JL0375,2019-11-07,HND,FUK,2019-11-07 20:00,2019-11-07 20:10,2019-11-07 21:40,2019-11-07 21:50,A350,369,306,250,51,5,N,,10,Y
4236,JL0921,2019-11-07,HND,OKA,2019-11-07 10:15,2019-11-07 10:22,2019-11-07 12:45,2019-11-07 13:01,B777-200,312,280,227,46,7,N,,16,N
4237,JL7180,2019-11-07,NRT,SIN,2019-11-07 18:30,2019-11-07 19:15,2019-11-08 01:30,2019-11-08 02:29,B787-9,312,230,183,41,6,N,,59,N
4238,JL0018,2019-11-07,NRT,JFK,2019-11-07 14:45,2019-11-07 14:47,2019-11-08 03:45,2019-11-08 03:43,B777-300,244,208,132,69,7,N,,-2,Y
4239,JL0224,2019-11-07,HND,HKG,2019-11-07 20:00,2019-11-07 20:15,2019-11-08 00:00,2019-11-08 00:15,B787-8,291,220,187,33,0,N,,15,Y
4240,JL0853,2019-11-07,HND,PVG,2019-11-07 13:15,2019-11-07 13:15,2019-11-07 16:15,2019-11-07 16:21,B767,261,209,189,20,0,N,,6,Y
4241,JL0549,2019-11-08,HND,CTS,2019-11-08 15:15,2019-11-08 15:30,2019-11-08 16:45,2019-11-08 16:55,A350,369,331,272,54,5,N,,10,Y
4242,JL0197,2019-11-08,HND,ITM,2019-11-08 06:15,2019-11-08 06:15,2019-11-08 07:15,2019-11-08 07:17,B787-8,291,238,202,36,0,N,,2,Y
4243,JL0346,2019-11-08,HND,FUK,2019-11-08 06:15,2019-11-08 06:15,2019-11-08 07:55,2019-11-08 07:51,A350,369,312,255,52,5,N,,-4,Y
4244,JL0283,2019-11-08,HND,NGO,2019-11-08 09:15,2019-11-08 09:22,2019-11-08 10:05,2019-11-08 10:26,B737,165,138,128,10,0,N,,21,N
4245,JL0483,2019-11-08,NRT,LHR,2019-11-08 11:45,2019-11-08 11:45,2019-11-08 23:45,2019-11-08 23:52,B777-300,244,206,131,68,7,N,,7,Y
4246,JL0292,2019-11-08,HND,HKG,2019-11-08 16:30,2019-11-08 16:45,2019-11-08 20:30,2019-11-08 20:42,B787-8,291,223,189,34,0,N,,12,Y
4247,JL0940,2019-11-08,HND,ICN,2019-11-08 06:45,2019-11-08 07:15,2019-11-08 09:15,2019-11-08 09:59,B767,261,191,173,18,0,N,,44,N
4248,JL7745,2019-11-08,NRT,SYD,2019-11-08 17:15,2019-11-08 17:15,2019-11-09 03:15,2019-11-09 03:17,B787-9,312,240,192,42,6,N,,2,Y
4249,JL0860,2019-11-08,HND,PVG,2019-11-08 20:00,2019-11-08 20:05,2019-11-08 23:00,2019-11-08 23:10,B767,261,203,184,19,0,N,,10,Y
4250,JL0979,2019-11-09,HND,OKA,2019-11-09 10:30,2019-11-09 10:32,2019-11-09 13:00,2019-11-09 13:16,B777-200,312,236,191,39,6,N,,16,N
4251,JL7164,2019-11-09,NRT,SIN,2019-11-09 12:45,2019-11-09 12:55,2019-11-09 19:45,2019-11-09 20:00,B787-9,312,230,184,40,6,N,,15,Y
4252,JL7398,2019-11-09,NRT,BKK,2019-11-09 12:00,2019-11-09 12:00,2019-11-09 18:30,2019-11-09 18:25,B787-9,312,229,183,40,6,N,,-5,Y
4253,JL0042,2019-11-09,NRT,JFK,2019-11-09 13:00,2019-11-09 13:10,2019-11-10 02:00,2019-11-10 02:07,B777-300,244,197,124,66,7,N,,7,Y
4254,JL0951,2019-11-09,HND,ICN,2019-11-09 13:45,2019-11-09 13:45,2019-11-09 16:15,2019-11-09 16:22,B767,261,205,185,20,0,N,,7,Y
4255,JL7843,2019-11-09,NRT,HNL,2019-11-09 09:15,2019-11-09 09:15,2019-11-09 16:45,2019-11-09 16:46,A350,369,269,220,45,4,N,,1,Y
4256,JL7720,2019-11-09,NRT,SYD,2019-11-09 07:15,2019-11-09 07:25,2019-11-09 17:15,2019-11-09 17:40,B787-9,312,235,188,41,6,N,,25,N
4257,JL0854,2019-11-09,HND,PVG,2019-11-09 09:45,2019-11-09 09:45,2019-11-09 12:45,2019-11-09 12:42,B767,261,191,173,18,0,N,,-3,Y
4258,JL0503,2019-11-10,HND,CTS,2019-11-10 06:00,2019-11-10 06:02,2019-11-10 07:30,2019-11-10 07:41,A350,369,318,261,52,5,N,,11,Y
4259,JL0373,2019-11-10,HND,FUK,2019-11-10 20:15,2019-11-10 20:17,2019-11-10 21:55,2019-11-10 21:54,A350,369,288,235,48,5,N,,-1,Y
4260,JL0985,2019-11-10,HND,OKA,2019-11-10 16:45,2019-11-10 16:55,2019-11-10 19:15,2019-11-10 19:39,B777-200,312,279,226,46,7,N,,24,N
4261,JL0269,2019-11-10,HND,NGO,2019-11-10 17:30,2019-11-10 17:30,2019-11-10 18:20,2019-11-10 18:30,B737,165,127,118,9,0,N,,10,Y
4262,JL7153,2019-11-10,NRT,SIN,2019-11-10 11:00,2019-11-10 11:07,2019-11-10 18:00,2019-11-10 18:08,B787-9,312,228,182,40,6,N,,8,Y
4263,JL0686,2019-11-10,NRT,LAX,2019-11-10 19:00,2019-11-10 19:10,2019-11-11 06:00,2019-11-11 06:16,B777-300,244,189,119,63,7,N,,16,N
4264,JL0429,2019-11-10,NRT,LHR,2019-11-10 19:30,2019-11-10 19:30,2019-11-11 07:30,2019-11-11 07:29,B777-300,244,212,135,70,7,N,,-1,Y
4265,JL0245,2019-11-10,HND,HKG,2019-11-10 09:15,2019-11-10 09:30,2019-11-10 13:15,2019-11-10 13:36,B787-8,291,221,187,34,0,N,,21,N
4266,JL0979,2019-11-10,HND,ICN,2019-11-10 13:45,2019-11-10 13:50,2019-11-10 16:15,2019-11-10 16:31,B767,261,197,178,19,0,N,,16,N
4267,JL7822,2019-11-10,NRT,HNL,2019-11-10 10:30,2019-11-10 10:37,2019-11-10 18:00,2019-11-10 18:05,A350,369,286,234,47,5,N,,5,Y
4268,JL0517,2019-11-11,HND,CTS,2019-11-11 15:45,2019-11-11 15:52,2019-11-11 17:15,2019-11-11 17:29,A350,369,292,239,48,5,N,,14,Y
4269,JL0307,2019-11-11,HND,FUK,2019-11-11 19:45,2019-11-11 19:45,2019-11-11 21:25,2019-11-11 21:34,A350,369,315,258,52,5,N,,9,Y
4270,JL0295,2019-11-11,HND,NGO,2019-11-11 11:00,2019-11-11 11:30,2019-11-11 11:50,2019-11-11 12:29,B737,165,127,118,9,0,N,,39,N
4271,JL7135,2019-11-11,NRT,SIN,2019-11-11 19:15,2019-11-11 19:15,2019-11-12 02:15,2019-11-12 02:14,B787-9,312,236,188,42,6,N,,-1,Y
4272,JL7385,2019-11-11,NRT,BKK,2019-11-11 11:00,2019-11-11 11:00,2019-11-11 17:30,2019-11-11 17:29,B787-9,312,236,189,41,6,N,,-1,Y
4273,JL0671,2019-11-11,NRT,LAX,2019-11-11 19:00,2019-11-11 19:05,2019-11-12 06:00,2019-11-12 06:11,B777-300,244,201,127,67,7,N,,11,Y
4274,JL0018,2019-11-11,NRT,JFK,2019-11-11 11:00,2019-11-11 11:20,2019-11-12 00:00,2019-11-12 00:24,B777-300,244,175,110,59,6,N,,24,N
4275,JL0918,2019-11-11,HND,ICN,2019-11-11 07:30,2019-11-11 07:45,2019-11-11 10:00,2019-11-11 10:27,B767,261,224,203,21,0,N,,27,N
4276,JL7819,2019-11-11,NRT,HNL,2019-11-11 18:15,2019-11-11 18:17,2019-11-12 01:45,2019-11-12 01:56,A350,369,313,256,52,5,N,,11,Y
4277,JL7773,2019-11-11,NRT,SYD,2019-11-11 17:30,2019-11-11 17:37,2019-11-12 03:30,2019-11-12 03:34,B787-9,312,241,193,42,6,N,,4,Y
4278,JL0894,2019-11-11,HND,PVG,2019-11-11 13:00,2019-11-11 13:10,2019-11-11 16:00,2019-11-11 16:11,B767,261,194,175,19,0,N,,11,Y
4279,JL0167,2019-11-12,HND,ITM,2019-11-12 12:15,2019-11-12 12:15,2019-11-12 13:15,2019-11-12 13:13,B787-8,291,221,187,34,0,N,,-2,Y
4280,JL0320,2019-11-12,HND,FUK,2019-11-12 06:00,2019-11-12 06:45,2019-11-12 07:40,2019-11-12 08:36,A350,369,327,268,54,5,N,,56,N
4281,JL0299,2019-11-12,HND,NGO,2019-11-12 19:15,2019-11-12 19:17,2019-11-12 20:05,2019-11-12 20:08,B737,165,134,124,10,0,N,,3,Y
4282,JL7103,2019-11-12,NRT,SIN,2019-11-12 18:15,2019-11-12 18:35,2019-11-13 01:15,2019-11-13 01:49,B787-9,312,257,205,45,7,N,,34,N
4283,JL7390,2019-11-12,NRT,BKK,2019-11-12 09:45,2019-11-12 09:45,2019-11-12 16:15,2019-11-12 16:20,B787-9,312,234,187,41,6,N,,5,Y
4284,JL0656,2019-11-12,NRT,LAX,2019-11-12 20:15,2019-11-12 20:15,2019-11-13 07:15,2019-11-13 07:27,B777-300,244,209,133,69,7,N,,12,Y
4285,JL0407,2019-11-12,NRT,LHR,2019-11-12 07:15,2019-11-12 07:15,2019-11-12 19:15,2019-11-12 19:18,B777-300,244,203,129,67,7,N,,3,Y
4286,JL0928,2019-11-12,HND,ICN,2019-11-12 11:00,2019-11-12 11:45,2019-11-12 13:30,2019-11-12 14:10,B767,261,222,201,21,0,N,,40,N
4287,JL0868,2019-11-12,HND,PVG,2019-11-12 17:00,2019-11-12 17:20,2019-11-12 20:00,2019-11-12 20:16,B767,261,207,187,20,0,N,,16,N
4288,JL0582,2019-11-13,HND,CTS,2019-11-13 18:00,2019-11-13 18:05,2019-11-13 19:30,2019-11-13 19:38,A350,369,276,225,46,5,N,,8,Y
4289,JL0950,2019-11-13,HND,OKA,2019-11-13 20:30,2019-11-13 20:30,2019-11-13 23:00,2019-11-13 23:01,B777-200,312,240,194,40,6,N,,1,Y
4290,JL0214,2019-11-13,HND,NGO,2019-11-13 10:15,2019-11-13 10:30,2019-11-13 11:05,2019-11-13 11:24,B737,165,131,121,10,0,N,,19,N
4291,JL0614,2019-11-13,NRT,LAX,2019-11-13 20:45,2019-11-13 21:05,2019-11-14 07:45,2019-11-14 08:10,B777-300,244,190,119,64,7,N,,25,N
4292,JL0058,2019-11-13,NRT,JFK,2019-11-13 14:30,2019-11-13 14:30,2019-11-14 03:30,2019-11-14 03:27,B777-300,244,196,123,66,7,N,,-3,Y
4293,JL0285,2019-11-13,HND,HKG,2019-11-13 07:45,2019-11-13 08:15,2019-11-13 11:45,2019-11-13 12:26,B787-8,291,236,200,36,0,N,,41,N
4294,JL7856,2019-11-13,NRT,HNL,2019-11-13 07:00,2019-11-13 07:07,2019-11-13 14:30,2019-11-13 14:48,A350,369,287,234,48,5,N,,18,N
4295,JL7755,2019-11-13,NRT,SYD,2019-11-13 07:00,2019-11-13 07:30,2019-11-13 17:00,2019-11-13 17:43,B787-9,312,263,210,46,7,N,,43,N
4296,JL0875,2019-11-13,HND,PVG,2019-11-13 17:15,2019-11-13 18:00,2019-11-13 20:15,2019-11-13 21:01,B767,261,188,170,18,0,N,,46,N
4297,JL0593,2019-11-14,HND,CTS,2019-11-14 11:00,2019-11-14 11:07,2019-11-14 12:30,2019-11-14 12:49,A350,369,284,232,47,5,N,,19,N
4298,JL0170,2019-11-14,HND,ITM,2019-11-14 07:30,2019-11-14 07:40,2019-11-14 08:30,2019-11-14 08:45,B787-8,291,222,188,34,0,N,,15,Y
4299,JL0347,2019-11-14,HND,FUK,2019-11-14 09:15,2019-11-14 09:45,2019-11-14 10:55,2019-11-14 11:40,A350,369,317,260,52,5,N,,45,N
4300,JL7119,2019-11-14,NRT,SIN,2019-11-14 07:45,2019-11-14 08:00,2019-11-14 14:45,2019-11-14 15:05,B787-9,312,224,178,40,6,N,,20,N
4301,JL7335,2019-11-14,NRT,BKK,2019-11-14 20:45,2019-11-14 20:55,2019-11-15 03:15,2019-11-15 03:37,B787-9,312,264,211,46,7,N,,22,N
4302,JL0026,2019-11-14,NRT,JFK,2019-11-14 06:15,2019-11-14 06:35,2019-11-14 19:15,2019-11-14 19:40,B777-300,244,208,132,69,7,N,,25,N
4303,JL0462,2019-11-14,NRT,LHR,2019-11-14 18:45,2019-11-14 18:55,2019-11-15 06:45,2019-11-15 07:08,B777-300,244,198,125,66,7,N,,23,N
4304,JL7895,2019-11-14,NRT,HNL,2019-11-14 17:00,2019-11-14 17:00,2019-11-15 00:30,2019-11-15 00:35,A350,369,292,239,48,5,N,,5,Y
4305,JL7755,2019-11-14,NRT,SYD,2019-11-14 07:15,2019-11-14 07:15,2019-11-14 17:15,2019-11-14 17:27,B787-9,312,231,184,41,6,N,,12,Y
4306,JL0869,2019-11-14,HND,PVG,2019-11-14 20:45,2019-11-14 20:45,2019-11-14 23:45,2019-11-14 23:40,B767,261,217,196,21,0,N,,-5,Y
4307,JL0122,2019-11-15,HND,ITM,2019-11-15 13:45,2019-11-15 14:00,2019-11-15 14:45,2019-11-15 15:09,B787-8,291,259,220,39,0,N,,24,N
4308,JL0965,2019-11-15,HND,OKA,2019-11-15 10:15,2019-11-15 10:22,2019-11-15 12:45,2019-11-15 12:51,B777-200,312,254,205,42,7,N,,6,Y
4309,JL0250,2019-11-15,HND,NGO,2019-11-15 09:00,2019-11-15 09:30,2019-11-15 09:50,2019-11-15 10:16,B737,165,0,0,0,0,Y,天候,,N
4310,JL0019,2019-11-15,NRT,JFK,2019-11-15 09:30,2019-11-15 10:15,2019-11-15 22:30,2019-11-15 23:19,B777-300,244,207,131,69,7,N,,49,N
4311,JL0445,2019-11-15,NRT,LHR,2019-11-15 17:45,2019-11-15 18:30,2019-11-16 05:45,2019-11-16 06:39,B777-300,244,176,111,59,6,N,,54,N
4312,JL0292,2019-11-15,HND,HKG,2019-11-15 20:45,2019-11-15 20:45,2019-11-16 00:45,2019-11-16 00:58,B787-8,291,228,193,35,0,N,,13,Y
4313,JL0991,2019-11-15,HND,ICN,2019-11-15 15:45,2019-11-15 15:52,2019-11-15 18:15,2019-11-15 18:29,B767,261,204,185,19,0,N,,14,Y
4314,JL7793,2019-11-15,NRT,SYD,2019-11-15 16:45,2019-11-15 17:05,2019-11-16 02:45,2019-11-16 03:07,B787-9,312,260,207,46,7,N,,22,N
4315,JL0547,2019-11-16,HND,CTS,2019-11-16 08:15,2019-11-16 08:20,2019-11-16 09:45,2019-11-16 09:49,A350,369,295,241,49,5,N,,4,Y
4316,JL0126,2019-11-16,HND,ITM,2019-11-16 18:45,2019-11-16 19:15,2019-11-16 19:45,2019-11-16 20:16,B787-8,291,223,189,34,0,N,,31,N
4317,JL0375,2019-11-16,HND,FUK,2019-11-16 07:30,2019-11-16 07:32,2019-11-16 09:10,2019-11-16 09:26,A350,369,300,245,50,5,N,,16,N
4318,JL0937,2019-11-16,HND,OKA,2019-11-16 13:15,2019-11-16 13:25,2019-11-16 15:45,2019-11-16 15:51,B777-200,312,247,199,41,7,N,,6,Y
4319,JL0276,2019-11-16,HND,NGO,2019-11-16 07:00,2019-11-16 07:07,2019-11-16 07:50,2019-11-16 07:53,B737,165,124,115,9,0,N,,3,Y
4320,JL7320,2019-11-16,NRT,BKK,2019-11-16 12:00,2019-11-16 12:00,2019-11-16 18:30,2019-11-16 18:41,B787-9,312,241,193,42,6,N,,11,Y
4321,JL0692,2019-11-16,NRT,LAX,2019-11-16 09:30,2019-11-16 09:45,2019-11-16 20:30,2019-11-16 20:50,B777-300,244,206,130,69,7,N,,20,N
4322,JL0027,2019-11-16,NRT,JFK,2019-11-16 09:30,2019-11-16 09:35,2019-11-16 22:30,2019-11-16 22:46,B777-300,244,181,114,61,6,N,,16,N
4323,JL0412,2019-11-16,NRT,LHR,2019-11-16 15:15,2019-11-16 15:15,2019-11-17 03:15,2019-11-17 03:19,B777-300,244,191,120,64,7,N,,4,Y
4324,JL7765,2019-11-16,NRT,SYD,2019-11-16 20:45,2019-11-16 21:30,2019-11-17 06:45,2019-11-17 07:37,B787-9,312,255,203,45,7,N,,52,N
4325,JL0112,2019-11-17,HND,ITM,2019-11-17 13:15,2019-11-17 14:00,2019-11-17 14:15,2019-11-17 15:08,B787-8,291,222,188,34,0,N,,53,N
4326,JL0340,2019-11-17,HND,FUK,2019-11-17 12:30,2019-11-17 12:35,2019-11-17 14:10,2019-11-17 14:28,A350,369,331,272,54,5,N,,18,N
4327,JL0917,2019-11-17,HND,OKA,2019-11-17 10:00,2019-11-17 10:00,2019-11-17 12:30,2019-11-17 12:26,B777-200,312,267,216,44,7,N,,-4,Y
4328,JL0203,2019-11-17,HND,NGO,2019-11-17 14:45,2019-11-17 15:30,2019-11-17 15:35,2019-11-17 16:16,B737,165,139,129,10,0,N,,41,N
4329,JL7103,2019-11-17,NRT,SIN,2019-11-17 11:00,2019-11-17 11:30,2019-11-17 18:00,2019-11-17 18:25,B787-9,312,238,190,42,6,N,,25,N
4330,JL0052,2019-11-17,NRT,JFK,2019-11-17 16:15,2019-11-17 16:15,2019-11-18 05:15,2019-11-18 05:30,B777-300,244,180,114,60,6,N,,15,Y
4331,JL0284,2019-11-17,HND,HKG,2019-11-17 20:15,2019-11-17 20:25,2019-11-18 00:15,2019-11-18 00:39,B787-8,291,245,208,37,0,N,,24,N
4332,JL7708,2019-11-17,NRT,SYD,2019-11-17 17:00,2019-11-17 17:30,2019-11-18 03:00,2019-11-18 03:26,B787-9,312,251,200,44,7,N,,26,N
4333,JL0567,2019-11-18,HND,CTS,2019-11-18 07:00,2019-11-18 07:05,2019-11-18 08:30,2019-11-18 08:47,A350,369,283,231,47,5,N,,17,N
4334,JL0130,2019-11-18,HND,ITM,2019-11-18 11:30,2019-11-18 11:30,2019-11-18 12:30,2019-11-18 12:35,B787-8,291,259,220,39,0,N,,5,Y
4335,JL0380,2019-11-18,HND,FUK,2019-11-18 16:00,2019-11-18 16:30,2019-11-18 17:40,2019-11-18 18:12,A350,369,288,235,48,5,N,,32,N
4336,JL0255,2019-11-18,HND,NGO,2019-11-18 07:15,2019-11-18 07:25,2019-11-18 08:05,2019-11-18 08:22,B737,165,146,135,11,0,N,,17,N
4337,JL7311,2019-11-18,NRT,BKK,2019-11-18 08:15,2019-11-18 09:00,2019-11-18 14:45,2019-11-18 15:45,B787-9,312,224,178,40,6,N,,60,N
4338,JL0698,2019-11-18,NRT,LAX,2019-11-18 15:30,2019-11-18 15:45,2019-11-19 02:30,2019-11-19 02:48,B777-300,244,206,131,68,7,N,,18,N
4339,JL0092,2019-11-18,NRT,JFK,2019-11-18 09:00,2019-11-18 09:00,2019-11-18 22:00,2019-11-18 21:56,B777-300,244,199,126,66,7,N,,-4,Y
4340,JL0487,2019-11-18,NRT,LHR,2019-11-18 18:15,2019-11-18 18:15,2019-11-19 06:15,2019-11-19 06:29,B777-300,244,209,133,69,7,N,,14,Y
4341,JL0280,2019-11-18,HND,HKG,2019-11-18 14:30,2019-11-18 14:30,2019-11-18 18:30,2019-11-18 18:28,B787-8,291,252,214,38,0,N,,-2,Y
4342,JL0918,2019-11-18,HND,ICN,2019-11-18 16:45,2019-11-18 17:15,2019-11-18 19:15,2019-11-18 19:47,B767,261,202,183,19,0,N,,32,N
4343,JL7883,2019-11-18,NRT,HNL,2019-11-18 06:00,2019-11-18 06:10,2019-11-18 13:30,2019-11-18 13:50,A350,369,302,247,50,5,N,,20,N
4344,JL0851,2019-11-18,HND,PVG,2019-11-18 19:15,2019-11-18 20:00,2019-11-18 22:15,2019-11-18 23:11,B767,261,225,204,21,0,N,,56,N
4345,JL0531,2019-11-19,HND,CTS,2019-11-19 12:30,2019-11-19 12:30,2019-11-19 14:00,2019-11-19 13:57,A350,369,296,242,49,5,N,,-3,Y
4346,JL0182,2019-11-19,HND,ITM,2019-11-19 08:45,2019-11-19 08:55,2019-11-19 09:45,2019-11-19 09:55,B787-8,291,223,189,34,0,N,,10,Y
4347,JL0357,2019-11-19,HND,FUK,2019-11-19 14:00,2019-11-19 14:30,2019-11-19 15:40,2019-11-19 16:11,A350,369,296,242,49,5,N,,31,N
4348,JL0942,2019-11-19,HND,OKA,2019-11-19 08:15,2019-11-19 08:35,2019-11-19 10:45,2019-11-19 11:20,B777-200,312,275,223,45,7,N,,35,N
4349,JL0278,2019-11-19,HND,NGO,2019-11-19 06:45,2019-11-19 06:50,2019-11-19 07:35,2019-11-19 07:53,B737,165,143,132,11,0,N,,18,N
4350,JL7114,2019-11-19,NRT,SIN,2019-11-19 08:30,2019-11-19 08:37,2019-11-19 15:30,2019-11-19 15:51,B787-9,312,244,194,43,7,N,,21,N
4351,JL7378,2019-11-19,NRT,BKK,2019-11-19 19:45,2019-11-19 19:55,2019-11-20 02:15,2019-11-20 02:29,B787-9,312,263,210,46,7,N,,14,Y
4352,JL0648,2019-11-19,NRT,LAX,2019-11-19 17:00,2019-11-19 17:07,2019-11-20 04:00,2019-11-20 04:02,B777-300,244,209,133,69,7,N,,2,Y
4353,JL0038,2019-11-19,NRT,JFK,2019-11-19 07:45,2019-11-19 07:45,2019-11-19 20:45,2019-11-19 20:52,B777-300,244,194,122,65,7,N,,7,Y
4354,JL0976,2019-11-19,HND,ICN,2019-11-19 19:30,2019-11-19 19:40,2019-11-19 22:00,2019-11-19 22:16,B767,261,207,187,20,0,N,,16,N
4355,JL7883,2019-11-19,NRT,HNL,2019-11-19 07:30,2019-11-19 07:50,2019-11-19 15:00,2019-11-19 15:28,A350,369,313,256,52,5,N,,28,N
4356,JL7706,2019-11-19,NRT,SYD,2019-11-19 06:15,2019-11-19 06:20,2019-11-19 16:15,2019-11-19 16:23,B787-9,312,253,202,44,7,N,,8,Y
4357,JL0858,2019-11-19,HND,PVG,2019-11-19 14:45,2019-11-19 14:52,2019-11-19 17:45,2019-11-19 18:07,B767,261,187,169,18,0,N,,22,N
4358,JL7120,2019-11-20,NRT,SIN,2019-11-20 11:00,2019-11-20 11:00,2019-11-20 18:00,2019-11-20 18:15,B787-9,312,263,210,46,7,N,,15,Y
4359,JL0003,2019-11-20,NRT,JFK,2019-11-20 12:30,2019-11-20 12:30,2019-11-21 01:30,2019-11-21 01:30,B777-300,244,206,130,69,7,N,,0,Y
4360,JL0427,2019-11-20,NRT,LHR,2019-11-20 19:00,2019-11-20 19:45,2019-11-21 07:00,2019-11-21 07:57,B777-300,244,0,0,0,0,Y,機材,,N
4361,JL0202,2019-11-20,HND,HKG,2019-11-20 18:45,2019-11-20 19:30,2019-11-20 22:45,2019-11-20 23:31,B787-8,291,0,0,0,0,Y,機材,,N
4362,JL0923,2019-11-20,HND,ICN,2019-11-20 20:45,2019-11-20 21:30,2019-11-20 23:15,2019-11-21 00:08,B767,261,214,194,20,0,N,,53,N
4363,JL7847,2019-11-20,NRT,HNL,2019-11-20 09:45,2019-11-20 10:30,2019-11-20 17:15,2019-11-20 18:04,A350,369,303,248,50,5,N,,49,N
4364,JL7789,2019-11-20,NRT,SYD,2019-11-20 07:30,2019-11-20 07:35,2019-11-20 17:30,2019-11-20 17:42,B787-9,312,269,215,47,7,N,,12,Y
4365,JL0853,2019-11-20,HND,PVG,2019-11-20 16:45,2019-11-20 16:50,2019-11-20 19:45,2019-11-20 19:46,B767,261,207,187,20,0,N,,1,Y
4366,JL0527,2019-11-21,HND,CTS,2019-11-21 11:30,2019-11-21 11:35,2019-11-21 13:00,2019-11-21 13:11,A350,369,292,239,48,5,N,,11,Y
4367,JL0355,2019-11-21,HND,FUK,2019-11-21 20:45,2019-11-21 20:52,2019-11-21 22:25,2019-11-21 22:43,A350,369,317,260,52,5,N,,18,N
4368,JL7330,2019-11-21,NRT,BKK,2019-11-21 16:30,2019-11-21 17:15,2019-11-21 23:00,2019-11-21 23:57,B787-9,312,252,201,44,7,N,,57,N
4369,JL0664,2019-11-21,NRT,LAX,2019-11-21 09:45,2019-11-21 09:55,2019-11-21 20:45,2019-11-21 20:59,B777-300,244,182,115,61,6,N,,14,Y
4370,JL0459,2019-11-21,NRT,LHR,2019-11-21 13:30,2019-11-21 13:50,2019-11-22 01:30,2019-11-22 02:00,B777-300,244,0,0,0,0,Y,運航上,,N
4371,JL0984,2019-11-21,HND,ICN,2019-11-21 12:15,2019-11-21 13:00,2019-11-21 14:45,2019-11-21 15:45,B767,261,195,176,19,0,N,,60,N
4372,JL7856,2019-11-21,NRT,HNL,2019-11-21 15:30,2019-11-21 15:50,2019-11-21 23:00,2019-11-21 23:16,A350,369,307,251,51,5,N,,16,N
4373,JL7741,2019-11-21,NRT,SYD,2019-11-21 18:00,2019-11-21 18:07,2019-11-22 04:00,2019-11-22 04:03,B787-9,312,248,198,43,7,N,,3,Y
